active_source_references,asset_type,authority_inventory_bytes,authority_inventory_sha256,authority_witness_target_presence,current_public_source_package_presence,distribution_disposition,edition_id,existing_backend_record,extras_installed,format_classification,frozen_bytes,frozen_path,frozen_sha256,id,localized_derivative_target_presence,machine_backend_evidence_artifact_id,name,o018_pyomo_highs,platform_classification,proprietary_runtime_required_for_r017_workflow,recorded_at,redistribution_status,replacement_asset_ids,resource_id,responsible_workflow,rights_component_id,runtime,runtime_closure_disposition,runtime_closure_evidence_artifact_id,runtime_dependencies,runtime_dependency_ids,schema_name,schema_version,source_bytes,source_content_sha256,source_linkage,source_path,status,supersedes_id,target_bytes,target_content_sha256,target_hash_guard,target_path,version,visualization_runtime_closure_role,wheel_artifact_id,witness_kind
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch06.plot.ex06-06,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4148,b2071410e2e935f7faa05618692db0854ba77c7a4dbf133724a4b4846b5a1b54,pass,o018-open-solver-lab/ch06-formal-mathematics/plots/ex06-06.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch06.plot.ex06-07,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4612,1402a5d33dd742caad94dcb971637d496973ee622f0d99e0afafdf1313868c9a,pass,o018-open-solver-lab/ch06-formal-mathematics/plots/ex06-07.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch06.plot.ex06-08,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4427,c6f110aa285a49e89083d97cefef1d74943a68ec8b83e274eeeab0efc865bed9,pass,o018-open-solver-lab/ch06-formal-mathematics/plots/ex06-08.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch06.plot.ex06-10,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4160,ddc16774a5fcd6bbb74af7887bd9a3c3bf507fdff9cce9aef0aacf0e7903e07d,pass,o018-open-solver-lab/ch06-formal-mathematics/plots/ex06-10.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch06.plot.ex06-11,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4077,9a1dfd914357581ff776de3eb1cf42e7d9421e98a6c39f819ce653837d2ae6e8,pass,o018-open-solver-lab/ch06-formal-mathematics/plots/ex06-11.svg,,,,
,laboratory_guide,,,,,,,,,,,,,asset.o018.ch06.readme,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2851,cb13ff5fa40da1ebf7dfbc943719d514cd33965725b8022b201f99e8130dd192,pass,o018-open-solver-lab/ch06-formal-mathematics/README.md,,,,
,deterministic_result_json,,,,,,,,,,,,,asset.o018.ch06.results,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,15146,c2559401de6e5206c7590b02abfc433d80391103c1cadf36dfbd9b345f121f71,pass,o018-open-solver-lab/ch06-formal-mathematics/results.json,,,,
,deterministic_runner,,,,,,,,,,,,,asset.o018.ch06.runner,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4185,4492c3638c31492baa3d74a29b07dbd724f6f9f426ab1361cf20ea3e8d63c03b,pass,o018-open-solver-lab/ch06-formal-mathematics/run_lab.py,,,,
,automated_tests,,,,,,,,,,,,,asset.o018.ch06.tests,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,15695,7b79e035f23d8b2d1bb287298eaf0b8276d6d399f94b2cec734c8e1f7fd3ee11,pass,o018-open-solver-lab/ch06-formal-mathematics/test_models.py,,,,
,verification_log,,,,,,,,,,,,,asset.o018.ch06.verification-log,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1905,b9ec9c8cde93bcbacb9bbe94865bb58dce92ff08cb0468113184a551dea1ed0d,pass,o018-open-solver-lab/ch06-formal-mathematics/verification.log,,,,
,verification_receipt_json,,,,,,,,,,,,,asset.o018.ch06.verification-receipt,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,6581,e2415cf161c62d2dffe3c74e2c82738f8a01aa2a465a3617d96e55de8ccaccc0,pass,o018-open-solver-lab/ch06-formal-mathematics/verification-receipt.json,,,,
,verification_program,,,,,,,,,,,,,asset.o018.ch06.verifier,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,8308,a63a79c1cfae105db7ad6fb3086e98c08d492fccad9bf090ad1d233248b433f4,pass,o018-open-solver-lab/ch06-formal-mathematics/verify_receipt.py,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch10.attribution-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,3449,447b87707d14735e9357af48b4965127cc0e41ca93bd8303614183dfb6f2fb61,pass,o018-open-solver-lab/ch10-sensitivity-analysis/ATTRIBUTION.md,,,,
,structured_model_data,,,,,,,,,,,,,asset.o018.ch10.data-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,7391,0e1a0fb176289bdb2122ce4a526ad139632137c1ff219a76b5b89f3268e7738a,pass,o018-open-solver-lab/ch10-sensitivity-analysis/data.json,,,,
,expected_result_contract,,,,,,,,,,,,,asset.o018.ch10.expected-results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2822,1e9f8c5d9ff6e1d2d71dd212cf14298db7913e03433b7f846606a53d5d5adcfc,pass,o018-open-solver-lab/ch10-sensitivity-analysis/expected-results.json,,,,
,license_text,,,,,,,,,,,,,asset.o018.ch10.license-code-txt,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1325,0d0676d29717b661ea219a8100b02dabd4cdf631ae0dceedb2640e754822fbca,pass,o018-open-solver-lab/ch10-sensitivity-analysis/LICENSE-CODE.txt,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch10.model-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,28030,e8e8f24fcc2ba3025ef2d4754e27666111b5ba62b67ff53b87baf4fc5d35c0f0,pass,o018-open-solver-lab/ch10-sensitivity-analysis/model.py,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch10.plot-svg-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,11046,15fb2dae92e25ae71340ff1fce023578e631a2e3f68f357d19ff76f91256e908,pass,o018-open-solver-lab/ch10-sensitivity-analysis/plot_svg.py,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch10.plots-ex10-03-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,5271,cd5b47e0453834f02c516f2090958623064118cdea3a236732ea8728638d0760,pass,o018-open-solver-lab/ch10-sensitivity-analysis/plots/ex10-03.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch10.plots-ex10-11-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,3765,03830b99e1f9512e5b0df5ded4708135d0cfba300f3aeb6b6b48a6a7f0929676,pass,o018-open-solver-lab/ch10-sensitivity-analysis/plots/ex10-11.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch10.plots-ex10-12-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,5277,0461922193e1ddef4852650aaa83b888c4a4f8c7baacee0cdb6c3dcc6a37aaeb,pass,o018-open-solver-lab/ch10-sensitivity-analysis/plots/ex10-12.svg,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch10.readme-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2336,7042e21f85f985a100d866a80db856623e0f8eed00267dd44efc83ae20cddaa7,pass,o018-open-solver-lab/ch10-sensitivity-analysis/README.md,,,,
,deterministic_result_json,,,,,,,,,,,,,asset.o018.ch10.results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,26015,e80afc3bd38f6373be73a1a5a1da1bc386af99eace13248bec26d6e8bb857db4,pass,o018-open-solver-lab/ch10-sensitivity-analysis/results.json,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch10.run-lab-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,3953,2e4ea19aa846fc243290b3aaee27a321ca1a29361358496b61e56db89f5d3a4b,pass,o018-open-solver-lab/ch10-sensitivity-analysis/run_lab.py,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch10.test-models-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,12579,80559ff36ae5685e095dc7271cd667e61087882b8b18f8eda65a21b7b359eb16,pass,o018-open-solver-lab/ch10-sensitivity-analysis/test_models.py,,,,
,lab_component,,,,,,,,,,,,,asset.o018.ch10.verification-log,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1254,a8d46a9f05791c95ae83749f98f466aab95153940c2c8d4e2ecc9ddc7b33b874,pass,o018-open-solver-lab/ch10-sensitivity-analysis/verification.log,,,,
,verification_receipt_json,,,,,,,,,,,,,asset.o018.ch10.verification-receipt-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,6394,23301c3130087f90ad2bee96c150cf83f4381ef6b9bc66f6046569e369c799bd,pass,o018-open-solver-lab/ch10-sensitivity-analysis/verification-receipt.json,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch10.verify-receipt-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,8623,385fa7a75b6e752f474b7d80b1a63bd0c2e524ec80a736a81f51afd8ed08e4ca,pass,o018-open-solver-lab/ch10-sensitivity-analysis/verify_receipt.py,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch11.attribution-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4272,063ee3ddf108f7f2dda27382ca6e4f7f5f069287c7ed9929b3dc36e525495eee,pass,o018-open-solver-lab/ch11-duality/ATTRIBUTION.md,,,,
,structured_model_data,,,,,,,,,,,,,asset.o018.ch11.data-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,19887,88a610d747d93e1dc4f1afe85bec2dfbdfdbeb450158bea17e407b5827d887bf,pass,o018-open-solver-lab/ch11-duality/data.json,,,,
,expected_result_contract,,,,,,,,,,,,,asset.o018.ch11.expected-results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,3628,017e42cfdf5e83c2eb53560ba0786dad7ab0dc2592334c80f4588c5ba3f1ad29,pass,o018-open-solver-lab/ch11-duality/expected-results.json,,,,
,license_text,,,,,,,,,,,,,asset.o018.ch11.license-code-txt,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1325,0d0676d29717b661ea219a8100b02dabd4cdf631ae0dceedb2640e754822fbca,pass,o018-open-solver-lab/ch11-duality/LICENSE-CODE.txt,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch11.model-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,31682,140bbf2e377e4a9c21a40eb126b523380756245afc849da1a9b78aaf5dcb7357,pass,o018-open-solver-lab/ch11-duality/model.py,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch11.plot-svg-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,6125,c304ae6c201099b041c06a95676af71d194dc96fb3e888d032dc074c875b3a90,pass,o018-open-solver-lab/ch11-duality/plot_svg.py,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch11.plots-ex11-16-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4596,8c0fe5d58dc1241fbcd7e571866fbd20d8474d7339f107b86a24087ecf5fd446,pass,o018-open-solver-lab/ch11-duality/plots/ex11-16.svg,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch11.readme-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2235,d6f7ed76a3d7e40db33174711258dfbeb3a24456fd44a0970d4e13c68a61bca3,pass,o018-open-solver-lab/ch11-duality/README.md,,,,
,deterministic_result_json,,,,,,,,,,,,,asset.o018.ch11.results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,38721,fac7a8b626acc4c108dcb04ecd3971f7d14a47a23f0c52254519e1ebb87654a4,pass,o018-open-solver-lab/ch11-duality/results.json,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch11.run-lab-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,3890,5a657b2793ff83861e6cb53bc653f330d76a3f29808f50b1f9afadd5dfabff0c,pass,o018-open-solver-lab/ch11-duality/run_lab.py,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch11.test-models-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,15232,4b04d8420908da4c72706659a05aec53122f60bc83e2d74a30fd06ee6ba13308,pass,o018-open-solver-lab/ch11-duality/test_models.py,,,,
,lab_component,,,,,,,,,,,,,asset.o018.ch11.verification-log,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1020,bf7e1a90a827543a507b3e7558891f738c354130e2db0adafc145abc50f4bc0f,pass,o018-open-solver-lab/ch11-duality/verification.log,,,,
,verification_receipt_json,,,,,,,,,,,,,asset.o018.ch11.verification-receipt-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,7398,1b6a1b14c0a557fa211342c3663a8dbe46cb186e0599da4ebc4dec668a358967,pass,o018-open-solver-lab/ch11-duality/verification-receipt.json,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch11.verify-receipt-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,8607,c72fa33c2a89490e5691db702cb0cb068626585aed35a1e74b89bdb66ba100b0,pass,o018-open-solver-lab/ch11-duality/verify_receipt.py,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch12.attribution-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2640,d66ba36c52010b7de57558460ee33cfba6f60a9b75ba13d71e7439aa4111a082,pass,o018-open-solver-lab/ch12-python-workflow/ATTRIBUTION.md,,,,
,structured_model_data,,,,,,,,,,,,,asset.o018.ch12.data-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,5326,db7fc5e26f57ede97360d4ed1026ee29d87c71eb5fa0b57718a74d7d514dcf48,pass,o018-open-solver-lab/ch12-python-workflow/data.json,,,,
,expected_result_contract,,,,,,,,,,,,,asset.o018.ch12.expected-results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2300,fe8edfbb1bb3d370da786d327cf120b6295789b2158b43d68ceebefb0ea1dea6,pass,o018-open-solver-lab/ch12-python-workflow/expected-results.json,,,,
,license_text,,,,,,,,,,,,,asset.o018.ch12.license-code-txt,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1303,639320c64f5c5786ae2823f6e0e3b136ef37284894e33bc9dbafd4dde72d87fd,pass,o018-open-solver-lab/ch12-python-workflow/LICENSE-CODE.txt,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch12.model-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,18487,5edc7a9ab49a2d016cbfe2bb8478d66b5344bd84be69562a2e4add8b67eddffe,pass,o018-open-solver-lab/ch12-python-workflow/model.py,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch12.readme-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2865,59c555850abf9f11a75aba11d6b0bec39c409985a10a008892479f7dadf1d261,pass,o018-open-solver-lab/ch12-python-workflow/README.md,,,,
,deterministic_result_json,,,,,,,,,,,,,asset.o018.ch12.results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,23487,697c7bcf5b134a9067e7d25180c9b38e14a4461285cd65ce03fc05cdf216937d,pass,o018-open-solver-lab/ch12-python-workflow/results.json,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch12.run-lab-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2235,ce97e1f02fdf7d84e88e3fb6a0977722b48cbe034fbaaba29282931e34f01026,pass,o018-open-solver-lab/ch12-python-workflow/run_lab.py,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch12.test-models-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,8393,b1f122b52c41fd655fcc7f4af0eb5322ba90e4e8720c99b47357574872b41706,pass,o018-open-solver-lab/ch12-python-workflow/test_models.py,,,,
,lab_component,,,,,,,,,,,,,asset.o018.ch12.verification-log,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1001,e877893268d3d07b76f63b2e90538e0bfa540384eda311218c6ec3f654add0c4,pass,o018-open-solver-lab/ch12-python-workflow/verification.log,,,,
,verification_receipt_json,,,,,,,,,,,,,asset.o018.ch12.verification-receipt-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,5086,366302449758c0acbaefeda0d638c4fe011f2b2e08f6a34b141343b57d0e4cdf,pass,o018-open-solver-lab/ch12-python-workflow/verification-receipt.json,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch12.verify-receipt-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,6972,8d8d1b6e0daa995b647e7642bbbb2e16cf1de06bb9a69c0177411bca4cf71470,pass,o018-open-solver-lab/ch12-python-workflow/verify_receipt.py,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch13.attribution-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,3359,a848daffdfabf1f795e23d34ea55d3542f95620c10f35280812a8a7c044e171b,pass,o018-open-solver-lab/ch13-multiobjective/ATTRIBUTION.md,,,,
,structured_model_data,,,,,,,,,,,,,asset.o018.ch13.data-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,8462,7004ffc4b8714cfff9eee81c8a2420e1def9fbbb49373cb15efe7484c39cfbb5,pass,o018-open-solver-lab/ch13-multiobjective/data.json,,,,
,expected_result_contract,,,,,,,,,,,,,asset.o018.ch13.expected-results-json,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4362,90fa647a911a85a59cc1cb29ae01be4c907205054d369298acd6591a34add915,pass,o018-open-solver-lab/ch13-multiobjective/expected-results.json,,,,
,license_text,,,,,,,,,,,,,asset.o018.ch13.license-code-txt,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,1326,5346c6c8571dc373ecf57da5258f75ced76a7597991bd91e61d99cae91532eca,pass,o018-open-solver-lab/ch13-multiobjective/LICENSE-CODE.txt,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch13.model-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,30022,f6ee0c29b174f763c98b95e27551df7ec679ee756deb9f437c48bcbe3bb39772,pass,o018-open-solver-lab/ch13-multiobjective/model.py,,,,
,python_source,,,,,,,,,,,,,asset.o018.ch13.plot-svg-py,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,10059,b4205d392c5aa7197e8ff370901138c4544dfbf8f3fa504cadf2af9ef417c899,pass,o018-open-solver-lab/ch13-multiobjective/plot_svg.py,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch13.plots-ex13-04-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,5796,9b777a93dcd50d241a927c788d3b71def4d86e37cf4ab22dd4e4914f6f70a98e,pass,o018-open-solver-lab/ch13-multiobjective/plots/ex13-04.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch13.plots-ex13-07-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4762,391caf4fa28797bbfe27276523b723becbde869e597a7c2f6bcf9cdc6594342b,pass,o018-open-solver-lab/ch13-multiobjective/plots/ex13-07.svg,,,,
,accessible_svg_plot,,,,,,,,,,,,,asset.o018.ch13.plots-ex13-09-svg,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,4177,ea5c4c71b925ff4b1e0b271c8d4421d4b01093b0952b1f9944f2584ef2e99dce,pass,o018-open-solver-lab/ch13-multiobjective/plots/ex13-09.svg,,,,
,markdown_content,,,,,,,,,,,,,asset.o018.ch13.readme-md,,,,,,,2026-08-23T00:00:00+02:00,included,,,codex-r017-o018-id-production,rights.o018.prose-data,,,,,,interlanguage.asset,0.1.0,,,,,verified,,2358,040b270f9335ccd1003677f23c765dcbba44da37933a189812d8ff729069edd6,pass,o018-open-solver-lab/ch13-multiobjective/README.md,,,,
